rated,variant,speed,status,winner,moves,players.white.user.id,players.white.rating,players.black.user.title,players.black.user.patron,players.black.user.patronColor,clock.increment
True,standard,bullet,outoftime,black,d4 g6 e4 Bg7 Nc3 c6 Be3 d5 e5 f6 f4 Nh6 Qd2 Nf5 Nf3 Nxe3 Qxe3 Bg4 Bd3 Bxf3 Qxf3 O-O Qh3 fxe5 fxe5 Qc8 Qxc8 Rxc8 O-O-O e6 Kb1 a6 Ne2 c5 c3 Nc6 h4 b5 Bc2 b4 Ba4 bxc3 bxc3 Rab8+ Ka1 cxd4 cxd4 Nxe5 Rb1 Nc4 Bd7 Rxb1+ Rxb1 Rd8 Bxe6+ Kh8 Rb7 Ne3 g3 Nc2+ Kb1 Nxd4 Nxd4 Bxd4 Kc2 Be5 g4 Bf6 g5 Be5 Bg4 Bg3 h5 gxh5 Bxh5 d4 Be2 Bf4 Bd3 Bxg5 Rxh7+ Kg8 Rc7 a5 Bc4+ Kh8 Kd3 Be3 Rc5 a4 Ra5 a3 Rxa3 Kg7 Ra6 Kf8 a4 Ke7 a5 Kd7 Bb5+ Kc7 Rc6+ Kb7 a6+ Ka7 Bc4 Rd7 Rc8 Re7 Kc2 Bf4 Kb3 Bb8 Rd8 d3 Rxd3 Rc7 Rd5 Rg7 Bb5 Rg3+ Bd3 Rg7 Kc4 Rc7+ Kb3 Rg7 Bc4 Rf7 Rb5 Rc7 Kc2 Rxc4+ Kd3 Rc6 Rb7+ Ka8 Rb5 Rd6+ Kc4 Rh6 Rc5 Rh4+ Kb5 Ba7 Rc4 Rh5+ Kb4 Rh1 Kb3 Bb8 Rc3 Rb1+ Kc2 Rg1 Rd3 Rg2+ Kb3 Be5 Rc3 Bxc3 Kxc3 Rg6 a7 Kxa7 Kb4 Rb6+ Kc5 Kb7 Kc4 Rc6+ Kd5 Rb6 Kd4 Kc7 Kd5 Rb7 Kd4 Kc8 Ke5 Rc7 Ke4 Kd8 Kd5 Rc8 Ke5 Ke8 Ke4 Rb8 Kf5 Kf8 Kf4 Ra8 Ke5 Kg8 Ke4 Ra7 Kd5 Kh8 Kd4 Rg7 Kc5 Kh7 Kb6 Rg6+ Kb5 Kg7 Kc4 Rf6 Kd5 Kg6 Kd4 Rf5 Ke4 Kf6 Ke3 Rg5 Kd4 Kg6 Kc4 Rf5 Kc3 Kg5 Kd4 Rf4+ Kd3 Kf5,secret_magnus,3099.0,,,,0.0
True,standard,bullet,resign,black,d4 g6 Nf3 Bg7 g3 d6 Bg2 Nf6 O-O O-O Bg5 Bf5 Bxf6 Bxf6 Nbd2 c6 c3 Bc8 e4 Nd7 Re1 Qc7 Nc4 b5 Ne3 Bg7 Qe2 a5 h4 Bb7 h5 b4 hxg6 hxg6 Ng5 Nf6 Ng4 bxc3 bxc3 e5 dxe5 dxe5 Nxf6+ Bxf6 Qg4 Qe7 Nf3 Bc8 Nxe5 Bxg4 Nxg4 Bxc3 e5 Bxa1 Bf3 Bc3 Kg2 Bxe1,glasnostperestroika,3027.0,IM,,,0.0
True,standard,bullet,resign,white,d4 c5 d5 e6 Nc3 Nf6 e4 e5 f4 d6 fxe5 dxe5 Nf3 Bd6 Bb5+ Bd7 a4 O-O O-O Bg4 h3 Bh5 g4 Bg6 Qe2 a6 Bd3 Nbd7 Bg5 Rc8 a5 c4 Bxc4 b5 Bd3 Bb4 Nd1 Bxa5 Nh4 Bb6+ Kg2 b4 Nf5 Nc5 Ng3 a5 Bxf6 gxf6 h4 f5 exf5 Qxh4 fxg6 hxg6 Rh1 Qg5 Nf2 e4 Nfxe4 Qxd5 Qf3 Nd7 Rh3 Kg7 Rah1 Rh8 Rxh8 Rxh8 Rxh8 Kxh8 b3 Kg7 Bc4 Qd1 Qxd1 Ne5 g5,secret_magnus,3090.0,,,,0.0
True,standard,bullet,resign,white,e4 c5 c3 Nf6 e5 Nd5 Nf3 d6 d4 cxd4 cxd4 Nc6 Bc4 Be6 O-O dxe5 dxe5 g6 Qb3 Na5 Qb5+ Nc6 Rd1 Qb6 Rxd5 Qxb5 Rxb5 Bxc4 Rxb7 O-O-O Nc3 Kxb7 Bf4 h6 Ne4 g5 Nc5+ Ka8 Be3 Bd5 Rc1 Bg7 Na6 Rc8 Rd1 Bxf3 gxf3 Bxe5 Rd7 Rhd8 Nc5 Rxd7 Nxd7 Bd6 b4 Rd8 Nc5 Bxc5 Bxc5 Rd1+ Kg2 Rb1 a3 a6 f4 f5 fxg5 hxg5 f4 e5 fxg5 Nd8 h4 Ne6 Bd6 Re1 g6 Nf4+ Kf2 Rd1 g7 Rd2+ Kf3 Rg2 Bxe5 Ne6 Kxg2,glasnostperestroika,3025.0,IM,,,0.0
True,standard,bullet,mate,white,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Bc4 Bg7 f3 O-O Be3 Nc6 Qd2 Nxd4 Bxd4 Be6 Bb3 Qa5 O-O-O Rfc8 Kb1 Bxb3 axb3 b5 Bxf6 Bxf6 Nd5 Qxd2 Nxf6+ Kg7 Rxd2 Kxf6 Rd5 Rcb8 c3 a5 Kc2 a4 h4 axb3+ Kxb3 h5 g4 hxg4 fxg4 Ke6 h5 gxh5 Rhxh5 Rg8 g5 Rg6 Rxb5 f6 gxf6 Rxf6 Rhf5 Rg6 Rg5 Rf6 Rbf5 Rh6 Rh5 Rg6 Rfg5 Rf6 e5 Rf2 exd6 exd6 Rh6+ Kd7 Rb5 Kc6 Rb4 Ra1 Rc4+ Kd7 Rd4 Ra6 Rh7+ Kc6 Rxd6+ Kxd6 Rh6+ Kc5 Rxa6 Kb5 Ra1 Kc5 Rh1 Kb5 Rh5+ Kc6 c4 Rg2 Kc3 Rg3+ Kb4 Rg1 Rh6+ Kb7 b3 Kc7 Kb5 Rg3 b4 Rg5+ c5 Rg7 Ra6 Kb7 c6+ Kb8 Kb6 Rb7+ Kc5 Rg7 b5 Rg5+ Kb6 Rg7 c7+ Rxc7 Ra8+ Kxa8 Kxc7 Ka7 b6+ Ka8 b7+ Ka7 b8=Q+ Ka6 Qb6#,secret_magnus,3092.0,,,,0.0
True,standard,bullet,resign,white,e4 c5 c3 Nc6 d4 cxd4 cxd4 e5 dxe5 Nxe5 Nf3 Bb4+ Nc3 Bxc3+ bxc3 Qa5 Bd2 Nf6 Nxe5 Qxe5 Bd3 d5 O-O dxe4 Re1 Bf5 Qa4+ Bd7 Qb4 Bc6 Re2 a5 Qd4 Qxd4 cxd4 O-O-O Bc4 Rxd4 Bxf7 a4 Bc3 Rd3 Be6+ Kb8 Be5+ Ka8 Bf5 Re8 Bxf6 gxf6 Bxh7 Rd7 Bf5 Rd4 Rae1 Re5 Bg6 f5 h4 f4 h5 Ka7 h6 Rd6 h7 Rd8 Bxe4 Bxe4 Rxe4 Rh5 Rxa4+ Kb8 Rxf4 Rxh7 Rfe4 Rg7 Re8 Rxe8 Rxe8+ Kc7 Re2 Rg6 g3 Kb6 Kg2 Kc5 f4 b5 f5 Rg8,glasnostperestroika,3022.0,IM,,,0.0
True,standard,bullet,resign,black,d4 Nf6 Bg5 c5 d5 d6 Bxf6 exf6 e4 g6 Nc3 Bg7 Bb5+ Bd7 a4 O-O Nge2 f5 exf5 Bxf5 Ng3 Bd7 O-O Bxb5 axb5 Nd7 Nge4 Nb6 Qf3 f5 Ng3 Re8 Nge2 Be5 Nf4 Qh4 g3 Qf6 Ne6 Re7 Ra2 Nc4 Qd3 Nxb2 Rxb2 Bxc3 Ra2 Bd4 Ra4 b6 Qa3 Qe5 Qb3 h5 Kg2 h4 Qf3 Kf7 Ng5+ Kf6 Ne6 Rh8 g4 h3+ Kh1 Qe4 Qxe4 fxe4 f4 e3 c3 Bxc3 Ra2 Bd2 Raa1 e2 Rfe1 Bxe1 Rxe1 Rxe6 dxe6 Kxe6 Rxe2+ Kd7 Kg1 Re8 Rxe8 Kxe8 Kf2 d5,secret_magnus,3106.0,,,,0.0
True,standard,bullet,outoftime,white,e4 e6 d4 d5 Nc3 Nf6 exd5 exd5 Bd3 c6 Nge2 Bd6 Bf4 O-O Bxd6 Qxd6 Qd2 Re8 O-O Nbd7 Qf4 Qxf4 Nxf4 Nf8 Rfe1 Be6 h4 h6 h5 Bg4 Nce2 Nxh5 Nxh5 Bxh5 Nf4 Bg4 f3 Bd7 Kf2 Ne6 Ne2 Kf8 Bf5 Nc5 dxc5 Bxf5 Nd4 Bd7 c3 h5 a4 a5 Rxe8+ Rxe8 b4 Ra8 b5 Rc8 b6 h4 Re1 f6 Nb3 Ra8 Rh1 g5 g3 h3 g4 Kg7 Rxh3 Re8 Rh1 Ra8 Re1 Kf7 Nd4 Rh8 Kg2 Ra8 Nb3 Be6 Rh1 Kg7 Nd4 Bd7 Ra1 Kf7 Re1 Rb8 Nb3 Ra8 Kg3 Be6 Rh1 Kg7 Kf2 Bd7 Re1 Kf7 Re2 Be6 Kg3 Bd7 Rh2 Kg7 Nd4 Rb8 Re2 Kf7 Ra2 Ra8 f4 gxf4+ Kxf4 Rg8 Rg2 Kg6 g5 Kf7 Rg3 fxg5+ Rxg5 Re8 Re5 Rg8 Rg5 Re8 Re5 Rg8 Kf3 Bg4+ Ke3 Bd7 Kf4 Rg4+ Kf3 Rg8 Re3 Kf6 Kf2 Rf8 Rf3+ Ke7 Rxf8 Kxf8 Nb3 Ke7 Nxa5 Bc8 Ke3 Ke6 Kd4 Kf5 Nb3 Kf4 c4 dxc4 Kxc4 Be6+ Kb4 Ke5 Nd2 Bc8 Nf3+ Kd5 Ne1 Bd7 Nc2 Bc8 a5 Bd7 Na3 Bc8 Kc3 Kxc5 Nc2,glasnostperestroika,3008.0,IM,,,0.0
True,standard,bullet,mate,white,d4 Nf6 Nf3 c5 d5 d6 Bg5 g6 Nc3 Bg7 e4 O-O Qd2 Bg4 Be2 Bxf3 Bxf3 Qa5 O-O b5 e5 b4 Ne2 dxe5 Bxf6 exf6 d6 Nd7 Bxa8 Rxa8 a3 f5 axb4 Qxb4 Qxb4 cxb4 Ra6 e4 Rfa1 Bxb2 Rxa7 Rd8 Ra8 Rxa8 Rxa8+ Kg7 Ra7 Nc5 Nf4 Be5 d7 Nxd7 Rxd7 Bxf4 g3 Be5 Rb7 Bc3 Kf1 h5 Ke2 Kf6 Rb6+ Ke5 Rb7 Kf6 h4 Kg7 Ke3 Kf6 Kf4 Kg7 Ke3 Kf6 Rb6+ Ke5 Rc6 Bd4+ Ke2 Kd5 Rc7 Ke6 Rb7 Bc3 Rb6+ Ke7 Ra6 f6 Ra7+ Ke6 Rg7 g5 hxg5 fxg5 Rxg5 h4 gxh4 f4 f3 exf3+ Kxf3 Bf6 Rg4 Be5 Rxf4 Ba1 Re4+ Kd5 Rxb4 Kc5 Rf4 Bh8 Rf5+ Kd6 Kg4 Ba1 h5 Ke6 Kg5 Bh8 Kg6 Ba1 h6 Ke7 h7 Ke6 Rf8 Kd5 Rg8 Ke4 h8=Q Ke3 Qxa1 Kd2 Qd4+ Kc1 Qd8 Kb2 Kf7 Kc1 Ke7 Kb2 Re8 Kc1 c4 Kb2 c5 Kc1 c6 Kb2 Kd7 Kc1 c7 Kb2 c8=Q Kb1 Qb6+ Ka2 Qa8#,secret_magnus,3109.0,,,,0.0
True,standard,bullet,resign,white,e4 e5 Nf3 Nc6 Nc3 Nf6 d4 exd4 Nxd4 Bb4 Nxc6 bxc6 Bd3 O-O O-O Re8 Qf3 h6 Bf4 d6 a3 Bc5 Ne2 Rb8 h3 Rxb2 Ng3 Bd4 Rad1 Be5 Rfe1 Bxf4 Qxf4 Re5 Bc4 Be6 Qxe5,glasnostperestroika,3004.0,IM,,,0.0
True,standard,bullet,insufficientMaterialClaim,,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Nb3 Bg7 Be2 O-O Be3 Nc6 Qd2 Be6 f3 Na5 O-O-O Nxb3+ cxb3 a5 Kb1 a4 bxa4 Qd7 Bb5 Qc7 Bd4 Rfc8 Rc1 Qa5 b3 Qb4 Rhd1 Rc7 Ne2 Qxd2 Rxd2 Rxc1+ Nxc1 Bh6 Rc2 Nh5 Nd3 Nf4 Nxf4 Bxf4 h3 d5 exd5 Bxd5 Kb2 Rd8 Bb6 Ra8 Bc4 Bc6 Bd4 Rd8 Bc3 Rd1 a5 e5 b4 Ba4 Bb3 Bb5 Rf2 Be3 Bxd1 Bxf2 a4 Bd3 b5 e4 fxe4 Bxe4 Bf3 Bxf3 gxf3 Kf8 Kb3 Ke8 Kc4 Kd7 Bd4 Bg3 a6 bxa6 bxa6 Kc6 a7 Kb7 Kd5 h5 Ke4 f5+ Kd5 g5 Ke6 g4 fxg4 fxg4 hxg4 hxg4 Kf5 Bc7 Kxg4 Bb6 Bxb6 Ka8 Bd4 Kb7 Kf5 Ka8 Ke4 Kb7 Kd5 Ka8,secret_magnus,3118.0,,,,0.0
True,standard,bullet,resign,white,e4 c5 Nf3 d6 Bb5+ Nd7 Bxd7+ Bxd7 O-O e6 d4 cxd4 Nxd4 Nf6 Re1 Be7 c4 O-O Nc3 Qc7 b3 a6 Bb2 Rac8 Qe2 Rfe8 Rad1 h6 Qf3 Bf8 h3 b6 Qg3 Kh8 Nde2 e5 Rd3 b5 cxb5 axb5 Red1 b4 Nd5 Nxe4 Nxc7 Nxg3 Nxe8 Nxe2+ Kf1 Nf4 Nxd6 Ra8 Nxf7+,glasnostperestroika,2995.0,IM,,,0.0
True,standard,bullet,mate,white,Nf3 Nf6 g3 g6 Bg2 Bg7 O-O O-O c4 d6 Nc3 Nbd7 d3 c5 Rb1 Ne8 a3 Nc7 Bd2 Rb8 b4 cxb4 axb4 b5 cxb5 Nxb5 Nxb5 Rxb5 Qa4 Rb8 Qxa7 Bb7 b5 Nc5 Qa5 Qxa5 Bxa5 Ra8 Bb4 Ra2 Nd2 Bxg2 Kxg2 Ne6 e3 Rb8 b6 Rxb6 Nc4 Rba6 d4 Bf6 d5 Ng5 Nd2 h5 h4 Nh7 Ne4 Kg7 Rfd1 R2a4 Rb3 Ra1 Rxa1 Rxa1 Rd3 Ra4 Rb3 Ra1 Kf3 Rd1 Bd2 Ra1 Ke2 Ra7 Rb6 Nf8 Rb5 Nd7 f4 Rc7 Kf3 e6 dxe6 fxe6 Nxd6 Rc2 Ne4 Rc7 Ra5 Kf7 Bb4 Nb6 Nd6+ Kg7 Bc5 Rc6 Ra7+ Kg8 Ne4 Bg7 Re7 Nd5 Re8+ Kf7 Rd8 Bf6 Rd7+ Kg8 Rb7 Bg7 Rd7 Rc8 Bd4 Nf6 Bxf6 Bf8 Bg5 Rc1 Nf6+ Kh8 Rh7#,secret_magnus,3122.0,,,,0.0
True,standard,bullet,mate,white,e4 c6 d4 d5 Nc3 dxe4 Nxe4 f6 Nf3 Bf5 Bd3 e6 O-O Nd7 Re1 Ne7 Nd6#,glasnostperestroika,2991.0,IM,,,0.0
True,standard,bullet,outoftime,black,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 O-O Qd2 Nc6 O-O-O Nxd4 Bxd4 Be6 Kb1 Qc7 h4 Rfc8 Bd3 Qa5 a3 Rab8 Nb5 Qxd2 Rxd2 a6 Nc3 b5 Ne2 b4 axb4 Rxb4 Bxa6 Ra8 Bd3 Rba4 b3 Nxe4 bxa4 Nxd2+ Kc1 Bxd4 Nxd4 Rxa4 Nxe6 Ra1+ Kxd2 Rxh1 Nd4 Rxh4 Ne2 e6 Ke3 d5 c3 Ra4 f4 Ra3 g3 Ra5 Kd4 Ra1 Ke5 Kg7 Kd6 Ra3 Ke5 Ra7 Kd6 Ra4 Ke5 Ra5 Kd6 Ra3 Ke5 Ra2 Kd6 Rd2 Bb5 Rb2 Bd3 Rd2 Bb5 h6 Ke5 Rb2 Bd3 Rd2 Kd4 Ra2 Ke3 Ra4 Nd4 Ra3 Ne2 Rb3 Kd4 Rb2 Ke3 Ra2 Kd4 Ra1 Ke3 Ra4 Nd4 h5 Ne2 Ra3 Kf3 Rb3 Ke3 Rb2 Kd4 Ra2 Ke3 Ra4 Nd4 Ra3 Ne2 Rb3 Kd4 Rb8 Ke3 Rc8 Kd4 Rh8 Ke3 h4 gxh4 Rxh4 Kd4 Rh8 Ke3 Kf6 Nd4 Ke7 Nf3 Rh3 Ke2 Kf6 Ne5 Rh2+ Ke3 Rh3+ Kd4 Rh8 Nd7+ Kg7 Ne5 Rh1 Ke3 Rc1 Nc6 Ra1 Kd4 Re1 Kc5 Ra1 Kd6 Ra4 Nd4 Ra1 Kc5 Ra5+ Kb4 Ra1 c4 dxc4 Kc3 Rc1+ Kd2 cxd3 Kxc1 d2+ Kxd2 Kf6 Ne2 e5 Ke3 exf4+ Nxf4 Kf5 Nd5 Ke5 Nc3 Kf6 Ne4+ Kf5 Ng5 Kxg5 Kf2 Kf5 Kf3 Kf6 Kf2 Kg7 Ke2 f6 Ke1 Kf7 Ke2 f5 Ke1 Kf6 Ke2 g5 Kd1 Ke6 Kd2 Ke5 Kd1 f4 Kd2 g4 Kd1 Kf5 Kc2 Kg5 Kb2 Kh4 Kb3 Kg3 Kb4 f3 Kb5 Kg2 Kb6 g3 Kb7 f2 Kb8 Kh2 Kc7 f1=Q Kc8 g2 Kc7 Kh3 Kd8 Kg3,secret_magnus,3138.0,,,,0.0
True,standard,bullet,resign,white,e4 c5 Nf3 d6 d4 cxd4 e5 Nf6 exf6 e5 fxg7 Bxg7 c3 Nc6 cxd4 e4 Nfd2 d5 Nc3 Nxd4 Nb3 Nxb3 Qxb3 Be6 Bb5+ Kf8 O-O d4 Qa3+ Kg8 Nxe4 h6 Qg3 Bd5 Bd3 f5 Nd6,glasnostperestroika,2974.0,IM,,,0.0
True,standard,bullet,outoftime,,e4 e6 d4 d5 Nc3 Nf6 exd5 Nxd5 Bd3 Nxc3 bxc3 c5 Nf3 Nc6 h4 Be7 Be3 Qc7 Qd2 Bd7 Bf4 Bd6 Bxd6 Qxd6 Qe3 cxd4 cxd4 Nb4 O-O Nxd3 Qxd3 O-O Ne5 Rad8 c3 Bc6 Qg3 f6 Ng4 Qxg3 fxg3 Rfe8 Rfe1 Bb5 Ne3 e5 dxe5 Rxe5 a4 Bc6 Nc2 Rde8 Rxe5 fxe5 Re1 Rd8 Rxe5 Rd2 Nd4 Rxg2+ Kf1 Ra2 Nxc6 bxc6 Re8+ Kf7 Rb8 Rxa4 Rb7+ Kg6 Kf2 Ra2+ Kf3 a5 g4 a4 h5+ Kh6 Ra7 g6 hxg6 hxg6 Kg3 Kg5 Ra6 Kf6 Kf4 Ke6 Rxc6+ Kd5 Rxg6 Kc4 Ra6 Kxc3 Kg5 Kb3 Ra8 Rg2 Rb8+ Ka2 Ra8 a3 Kf4 Ka1 Kf3 Rg1 Kf2 Rxg4 Kf3 Rb4 Ke3 Kb2 Kd3 Rb3+ Kc4 Rb6 Kc5 a2 Rc8 Rb3 Kd5 Ra3 Rd8 Rb3 Ke5 Kb1 Rd7 a1=Q+ Kf5 Kb2 Re7 Ka2 Kg5 Qb1 Re6 Kb2 Re5 Qc1+ Kg4 Qc2 Re2 Rg3+ Kf4 Qxe2 Kxg3 Kb3 Kh4 Qe3 Kh5,glasnostperestroika,2974.0,FM,,,0.0
True,standard,bullet,outoftime,black,e4 c5 d3 d6 Nd2 Nf6 Ngf3 c4 g3 cxd3 Bxd3 g6 O-O Bg7 Re1 O-O Bf1 Nc6 Bg2 Bg4 h3 Bxf3 Nxf3 Rc8 c3 a6 Be3 Ne5 Nxe5 dxe5 Qe2 Qc7 Rad1 Rfd8 Bg5 Rxd1 Rxd1 Rd8 Rxd8+ Qxd8 h4 h6 Be3 Qc7 Qd3 h5 a4 Ng4 Bg5 Qb6 Be3 Nxe3 Qxe3 Qxb2 c4 e6 Bf1 Qd4 Qb3 Bf8 Qxb7 Bc5 Qb8+ Kg7 Bg2 Qxf2+ Kh2 Qe1 Qb3 Qd2 Qf3 Qd4 Bf1 a5 Kh3 Qf2 Qxf2 Bxf2 g4 Bc5 gxh5 gxh5 Kg2 f6 Kf3 Kh6 Be2 Kg7 Bf1 Bb4 Be2 Kh6 Kg3 Bc5 Kf3 f5 Kg3 Kg7 Bxh5 Kf6 Bf3 f4+ Kg4 Kg7 h5 Bd4 Kh3 Kf6 Kg4 Bc5 Bg2 Kg7 Bf3 Bd6 Bg2 Kh6 Bf3 Be7 Bg2 Kg7 Bf3 Kh7 Bg2 Bd8 Bf3 Kh8 Bg2 Bc7 Bf3 Bb8 Bg2 Ba7 Bf3 Bb6 Bg2 Kg8 Bf3 Bc7 Bg2 Kf7 Bf3 Bd6 Bg2 Ke7 Bf3 Bc5 Bg2 Bd4 Bf3 Kd6 Bg2 Kc5 Bf3 Be3 Bg2 Kb4 Bf3 Bd4 Bg2 Kxa4,trixr4kidzzz,3009.0,,,,0.0
True,standard,bullet,outoftime,black,d4 e6 c4 d5 cxd5 exd5 Nc3 Bb4 Bf4 Nf6 e3 Bf5 Bd3 Bxd3 Qxd3 O-O Ne2 c6 O-O Bd6 Bg5 Re8 Bxf6 Qxf6 Ng3 Nd7 e4 Bxg3 hxg3 dxe4 Nxe4 Qg6 Rfe1 Nf6 Nxf6+ Qxf6 Qb3 b6 d5 Rxe1+ Rxe1 cxd5 Qxd5 Rd8 Qe5 Qc6 Qe7 Qa8 Qc7 Rc8 Qd7 Rd8 Qc7 h6 Re7 Rc8 Qf4 Rf8 Rd7 a5 b3 Qc6 Rd2 Qc1+ Kh2 Qc5 Qd6 Qh5+ Kg1 Qg5 f3 Qe3+ Kh2 Re8 Qf4 Qe6 Rd6 Qe7 Rd5 Qf8 Rf5 Re6 Rd5 Re8 Qg4 f6 Rd4 Re7 Qh4 Rf7 Rd3 f5 Qh3 g5 Rd4 g4 Qh4 Rg7 Rd6 gxf3 Rxh6 fxg2 Rh8+ Kf7 Qh5+ Ke7 Rxf8 Kxf8 Qf3 Rf7 Qa8+ Ke7 Kxg2 Rf6 Qd5 Kf8 Kf3 Rf7,glasnostperestroika,2973.0,FM,,,0.0
True,standard,bullet,outoftime,black,e4 c5 Nf3 d6 Nc3 Nf6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Re1 g6 d4 cxd4 Nxd4 Bg7 Nxc6 Qxc6 Bg5 O-O Nd5 Nxd5 exd5 Qb5 Bxe7 Rfe8 c3 Qxb2 Bxd6 Rxe1+ Qxe1 Bxc3 Rb1 Qxa2 Qd1 Rd8 Rc1 Rxd6 Rxc3 Qxd5 Rc8+ Kg7 Qa1+ Qd4 Qf1 Qd1 Rc7 Qxf1+ Kxf1 Rb6 Ke2 a5 Kd3 Rb2 Rc5 a4 Ra5 Rb3+ Kc4 b5+ Kd4 a3 f4 b4 Kc4 Rb2 Kd3 a2 Kc4 b3 Rxa2 bxa2 Kc3 a1=Q Kd3 Qa3+ Ke4 Rb4+ Ke5 Qa5+ Kd6 Rb6+ Ke7 Qa7+ Ke8 Qa6,trixr4kidzzz,3010.0,,,,0.0
True,standard,bullet,outoftime,white,b3 d5 Bb2 Bg4 Nf3 Nd7 e3 Ngf6 Be2 Bxf3 Bxf3 e5 O-O Bd6 d3 c6 Nd2 O-O c4 Qe7 cxd5 cxd5 e4 d4 Nc4 Bc7 a3 Nb6 Nxb6 Bxb6 a4 Rac8 g4 h6 h4 Nd7 g5 hxg5 h5 Nf6 Bg4 Rc6 Ba3 Bc5 b4 Bxb4 Bb2 Bc3 Ba3 Qe8 Rb1 Qd8 Bxf8 Qxf8 Qf3 Rb6 Kg2 Ne8 Rxb6 axb6 h6 gxh6 Bf5 Kg7 Qh5 Nf6 Qh3 Qh8 Rh1 h5 Qf3 Qh6 Qg3 g4 Qxe5 Bd2 Bd7 Bf4 Qf5 Qg5 Be6 fxe6 Qxe6 Qe5 Qc8 h4 Qxb7+ Kg6 Qc8 h3+ Kf1 Bg5 Qf8 Qf4 Qc8 Nxe4 dxe4 Qc1+ Qxc1 Bxc1 Ke2 Bf4 f3 g3 Kd3 g2 Rg1 h2 Rxg2+ Kh5 Kc4 h1=Q e5 Qxg2 Kd5 Qd2 e6 Qd3 Kc6 Qe3 e7 Qe5 e8=Q+,glasnostperestroika,2960.0,FM,,,0.0
True,standard,bullet,outoftime,,e4 c5 Nf3 d6 Nc3 Nf6 d4 cxd4 Qxd4 a6 Qe3 Nc6 b3 Bg4 Bb2 Bxf3 Qxf3 g6 Nd5 Bg7 Nxf6+ Bxf6 Bxf6 exf6 O-O-O O-O Kb1 f5 exf5 Ne5 Qe4 a5 Bd3 a4 fxg6 hxg6 h4 axb3 cxb3 Qf6 h5 Nxd3 Qxd3 Rxa2 Qd4 Qf5+ Kxa2 Qc2+ Ka3 Ra8+ Kb4 Qa2 Ra1 Qxa1 Rxa1 Re8 Rd1 Re5 h6 Kh7 Qxd6 Re4+ Rd4 Re6 Qxe6 fxe6 Rd7+ Kxh6 Rxb7 e5 Re7 e4 Rxe4 Kg5 Re3 Kf5 Rg3 g5 Kc4 Kg6 b4 Kf5 b5 Kg6 b6 Kf5 b7 Kg6 b8=Q Kh5 Rxg5+ Kxg5 Qg3+ Kf5 Qe3 Kf6 f3 Kf5 Qe4+ Kf6 f4 Kg7 Qe5+ Kf7 g4 Kg8 Kd5 Kf8 Qe6 Kg7 f5 Kf8 Kd6 Kg7 Qe7+ Kh6 f6 Kg5 Kd7 Kh4 Qe8 Kg3 f7 Kh4 Qf8 Kg3 Qg8 Kh3 f8=Q Kg3 Qff7 Kg2,trixr4kidzzz,3018.0,,,,0.0
True,standard,bullet,outoftime,white,e4 e6 d4 d5 Nc3 Nf6 e5 Nfd7 Qh5 c5 Nf3 g6 Qh4 Be7 Bg5 Nc6 Nb5 O-O Bxe7 Qxe7 Qxe7 Nxe7 c3 cxd4 cxd4 a6 Nd6 Nc6 a3 f6 exf6 Nxf6 Bd3 Rd8 Nxc8 Raxc8 O-O Kf7 Rfe1 Rd7 Re2 Rdc7 Rae1 Nd8 Ng5+ Kg7 Nxe6+ Nxe6 Rxe6 Ne4 Bxe4 dxe4 R6xe4 Rc2 g3 Rxb2 Re7+ Kg8 R1e3 Rf8 Re8 Rxf2 Rxf8+ Rxf8 Re7 Rf7 Re8+ Kg7 d5 Rd7 Re5 Kf6 Re6+ Kf5 Rb6 Ke5 d6 Kd5 Kf2 Kc5 Rb1 Kxd6 Ke3 Kc6 Rb2 Rd6 Kf3 Kd7 Rb1 Re6 Kf4 Kc6 Kg5 Rd6 Kh6 Rd5 g4 Rd2 h3 Rd3 Rh1 Rxa3 h4 Rc3 g5 Rc4 h5 Rh4 Rxh4 gxh5 Rxh5 a5 g6 b6 Kxh7 Kb7 g7 Ka6 g8=Q a4 Qf7 b5 Qf6+ Ka5 Rg5 a3 Qf7 Ka6 Qf6+ Ka5 Rg6 Ka4 Qf7 b4 Kg7,glasnostperestroika,2952.0,FM,,,0.0
